STATE,STATENAME,YEAR,ROUTENAME,RUR_URBNAME,FUNC_SYSNAME,RD_OWNERNAME,TYP_INTNAME
55,Wisconsin,2021,Local Street - Municipality,Urban,Principal Arterial - Other,City or Municipal Highway Agency,Four-Way Intersection
55,Wisconsin,2021,State Highway,Rural,Principal Arterial - Other,State Highway Agency,Not an Intersection
55,Wisconsin,2021,County Road,Rural,Minor Collector,County Highway Agency,Not an Intersection
55,Wisconsin,2021,State Highway,Urban,Principal Arterial - Other,State Highway Agency,Not an Intersection
55,Wisconsin,2021,U.S. Highway,Urban,Minor Arterial,State Highway Agency,T-Intersection
55,Wisconsin,2021,County Road,Urban,Principal Arterial - Other,County Highway Agency,T-Intersection
55,Wisconsin,2021,County Road,Rural,Principal Arterial - Other,County Highway Agency,Four-Way Intersection
55,Wisconsin,2021,Local Street - Township,Rural,Minor Collector,Town or Township Highway Agency,Y-Intersection
55,Wisconsin,2021,Local Street - Township,Rural,Local,Town or Township Highway Agency,Not an Intersection
55,Wisconsin,2021,County Road,Rural,Minor Arterial,County Highway Agency,Not an Intersection
55,Wisconsin,2021,Interstate,Urban,Interstate,State Highway Agency,Not an Intersection
55,Wisconsin,2021,Interstate,Rural,Interstate,State Highway Agency,Not an Intersection
55,Wisconsin,2021,State Highway,Rural,Minor Arterial,State Highway Agency,Not an Intersection
55,Wisconsin,2021,Local Street - Municipality,Urban,Minor Arterial,Town or Township Highway Agency,Not an Intersection
55,Wisconsin,2021,County Road,Rural,Major Collector,County Highway Agency,Not an Intersection
55,Wisconsin,2021,Local Street - Municipality,Urban,Local,City or Municipal Highway Agency,Not an Intersection
55,Wisconsin,2021,Interstate,Urban,Interstate,State Highway Agency,Not an Intersection
55,Wisconsin,2021,County Road,Rural,Major Collector,County Highway Agency,Four-Way Intersection
55,Wisconsin,2021,County Road,Rural,Major Collector,County Highway Agency,Not an Intersection
55,Wisconsin,2021,Local Street - Township,Rural,Local,Town or Township Highway Agency,Not an Intersection
55,Wisconsin,2021,State Highway,Rural,Minor Arterial,State Highway Agency,Not an Intersection
55,Wisconsin,2021,County Road,Urban,Principal Arterial - Other,County Highway Agency,Four-Way Intersection
55,Wisconsin,2021,Local Street - Municipality,Urban,Minor Arterial,City or Municipal Highway Agency,Four-Way Intersection
55,Wisconsin,2021,County Road,Rural,Local,County Highway Agency,Not an Intersection
55,Wisconsin,2021,County Road,Urban,Local,County Highway Agency,Four-Way Intersection
55,Wisconsin,2021,Local Street - Municipality,Urban,Minor Arterial,City or Municipal Highway Agency,T-Intersection
55,Wisconsin,2021,Local Street - Municipality,Urban,Major Collector,City or Municipal Highway Agency,Not an Intersection
55,Wisconsin,2021,U.S. Highway,Rural,Principal Arterial - Other Freeways and Expressways,State Highway Agency,Not an Intersection
55,Wisconsin,2021,State Highway,Rural,Minor Arterial,Indian Tribe Nation,Not an Intersection
55,Wisconsin,2021,State Highway,Rural,Minor Arterial,State Highway Agency,Not an Intersection
55,Wisconsin,2021,State Highway,Rural,Principal Arterial - Other Freeways and Expressways,State Highway Agency,Not an Intersection
55,Wisconsin,2021,Local Street - Municipality,Urban,Principal Arterial - Other,City or Municipal Highway Agency,Not an Intersection
55,Wisconsin,2021,State Highway,Rural,Major Collector,State Highway Agency,Not an Intersection
55,Wisconsin,2021,County Road,Rural,Major Collector,County Highway Agency,Not an Intersection
55,Wisconsin,2021,Local Street - Township,Rural,Local,Town or Township Highway Agency,Not an Intersection
55,Wisconsin,2021,Interstate,Urban,Interstate,State Highway Agency,Not an Intersection
55,Wisconsin,2021,State Highway,Rural,Principal Arterial - Other,State Highway Agency,Not an Intersection
55,Wisconsin,2021,Interstate,Urban,Interstate,State Highway Agency,Not an Intersection
55,Wisconsin,2021,State Highway,Urban,Principal Arterial - Other,State Highway Agency,Four-Way Intersection
55,Wisconsin,2021,U.S. Highway,Rural,Principal Arterial - Other,State Highway Agency,Not an Intersection
55,Wisconsin,2021,Local Street - Township,Rural,Local,Town or Township Highway Agency,Not an Intersection
55,Wisconsin,2021,Interstate,Urban,Interstate,State Highway Agency,Not an Intersection
55,Wisconsin,2021,County Road,Rural,Minor Arterial,County Highway Agency,Not an Intersection
55,Wisconsin,2021,Local Street - Municipality,Urban,Local,City or Municipal Highway Agency,Four-Way Intersection
55,Wisconsin,2021,Interstate,Rural,Interstate,State Highway Agency,Not an Intersection
55,Wisconsin,2021,Interstate,Urban,Interstate,State Highway Agency,Not an Intersection
55,Wisconsin,2021,State Highway,Rural,Principal Arterial - Other,State Highway Agency,Not an Intersection
55,Wisconsin,2021,County Road,Rural,Minor Collector,County Highway Agency,Not an Intersection
55,Wisconsin,2021,State Highway,Urban,Minor Arterial,State Highway Agency,Four-Way Intersection
55,Wisconsin,2021,County Road,Rural,Minor Arterial,County Highway Agency,Not an Intersection
55,Wisconsin,2021,Interstate,Rural,Interstate,State Highway Agency,Not an Intersection
55,Wisconsin,2021,County Road,Urban,Minor Arterial,County Highway Agency,T-Intersection
55,Wisconsin,2021,U.S. Highway,Rural,Principal Arterial - Other,State Highway Agency,Four-Way Intersection
55,Wisconsin,2021,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,Not an Intersection
55,Wisconsin,2021,U.S. Highway,Rural,Principal Arterial - Other,State Highway Agency,Not an Intersection
55,Wisconsin,2021,State Highway,Rural,Minor Arterial,State Highway Agency,Not an Intersection
55,Wisconsin,2021,Local Street - Township,Rural,Local,Town or Township Highway Agency,Not an Intersection
55,Wisconsin,2021,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,Not an Intersection
55,Wisconsin,2021,County Road,Rural,Minor Collector,County Highway Agency,Not an Intersection
55,Wisconsin,2021,Local Street - Township,Rural,Minor Collector,Town or Township Highway Agency,Not an Intersection
55,Wisconsin,2021,County Road,Urban,Minor Arterial,County Highway Agency,Not an Intersection
55,Wisconsin,2021,County Road,Rural,Major Collector,County Highway Agency,Not an Intersection
55,Wisconsin,2021,U.S. Highway,Rural,Principal Arterial - Other,State Highway Agency,Not an Intersection
55,Wisconsin,2021,State Highway,Rural,Minor Arterial,State Highway Agency,Four-Way Intersection
55,Wisconsin,2021,Local Street - Township,Rural,Local,Town or Township Highway Agency,Not an Intersection
55,Wisconsin,2021,State Highway,Rural,Principal Arterial - Other,State Highway Agency,T-Intersection
55,Wisconsin,2021,Local Street - Township,Rural,Minor Collector,Town or Township Highway Agency,Not an Intersection
55,Wisconsin,2021,Local Street - Township,Rural,Major Collector,Town or Township Highway Agency,Not an Intersection
55,Wisconsin,2021,Local Street - Township,Rural,Local,Town or Township Highway Agency,Not an Intersection
55,Wisconsin,2021,U.S. Highway,Rural,Principal Arterial - Other Freeways and Expressways,State Highway Agency,Not an Intersection
55,Wisconsin,2021,County Road,Urban,Principal Arterial - Other,County Highway Agency,Not an Intersection
55,Wisconsin,2021,Interstate,Rural,Interstate,State Highway Agency,Not an Intersection
55,Wisconsin,2021,U.S. Highway,Rural,Principal Arterial - Other,State Highway Agency,Not an Intersection
55,Wisconsin,2021,State Highway,Urban,Principal Arterial - Other,State Highway Agency,T-Intersection
55,Wisconsin,2021,Interstate,Rural,Interstate,State Highway Agency,Not an Intersection
55,Wisconsin,2021,County Road,Rural,Principal Arterial - Other,County Highway Agency,Four-Way Intersection
55,Wisconsin,2021,Interstate,Urban,Interstate,State Highway Agency,Not an Intersection
55,Wisconsin,2021,Local Street - Township,Rural,Local,Town or Township Highway Agency,Not an Intersection
55,Wisconsin,2021,Local Street - Municipality,Urban,Minor Arterial,City or Municipal Highway Agency,Not an Intersection
55,Wisconsin,2021,County Road,Urban,Principal Arterial - Other,County Highway Agency,Not an Intersection
55,Wisconsin,2021,Local Street - Municipality,Urban,Minor Arterial,City or Municipal Highway Agency,Not an Intersection
55,Wisconsin,2021,Interstate,Rural,Interstate,State Highway Agency,Not an Intersection
55,Wisconsin,2021,State Highway,Urban,Principal Arterial - Other,State Highway Agency,Not an Intersection
55,Wisconsin,2021,State Highway,Urban,Principal Arterial - Other,State Highway Agency,Four-Way Intersection
55,Wisconsin,2021,County Road,Rural,Major Collector,County Highway Agency,Not an Intersection
55,Wisconsin,2021,State Highway,Rural,Minor Arterial,State Highway Agency,Four-Way Intersection
55,Wisconsin,2021,State Highway,Rural,Principal Arterial - Other,State Highway Agency,Not an Intersection
55,Wisconsin,2021,State Highway,Rural,Minor Arterial,State Highway Agency,Four-Way Intersection
55,Wisconsin,2021,State Highway,Rural,Minor Arterial,State Highway Agency,Not an Intersection
55,Wisconsin,2021,County Road,Rural,Major Collector,County Highway Agency,Not an Intersection
55,Wisconsin,2021,U.S. Highway,Urban,Principal Arterial - Other Freeways and Expressways,State Highway Agency,Not an Intersection
55,Wisconsin,2021,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,Four-Way Intersection
55,Wisconsin,2021,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,Not an Intersection
55,Wisconsin,2021,U.S. Highway,Rural,Principal Arterial - Other,State Highway Agency,Not an Intersection
55,Wisconsin,2021,U.S. Highway,Urban,Minor Arterial,State Highway Agency,Four-Way Intersection
55,Wisconsin,2021,Local Street - Municipality,Urban,Minor Arterial,City or Municipal Highway Agency,Four-Way Intersection
55,Wisconsin,2021,State Highway,Rural,Principal Arterial - Other,State Highway Agency,Four-Way Intersection
55,Wisconsin,2021,Interstate,Urban,Interstate,State Highway Agency,Not an Intersection
55,Wisconsin,2021,County Road,Urban,Minor Arterial,County Highway Agency,Not an Intersection
55,Wisconsin,2021,Local Street - Township,Rural,Local,Town or Township Highway Agency,Not an Intersection
55,Wisconsin,2021,State Highway,Rural,Minor Arterial,State Highway Agency,T-Intersection
55,Wisconsin,2021,Local Street - Municipality,Urban,Major Collector,City or Municipal Highway Agency,Not an Intersection
55,Wisconsin,2021,U.S. Highway,Rural,Principal Arterial - Other,State Highway Agency,Four-Way Intersection
55,Wisconsin,2021,State Highway,Urban,Principal Arterial - Other,State Highway Agency,Not an Intersection
55,Wisconsin,2021,State Highway,Rural,Minor Arterial,State Highway Agency,Four-Way Intersection
55,Wisconsin,2021,State Highway,Rural,Principal Arterial - Other,State Highway Agency,Four-Way Intersection
55,Wisconsin,2021,County Road,Rural,Major Collector,County Highway Agency,Not an Intersection
55,Wisconsin,2021,Local Street - Township,Rural,Local,Town or Township Highway Agency,Not an Intersection
55,Wisconsin,2021,State Highway,Rural,Principal Arterial - Other,State Highway Agency,Four-Way Intersection
55,Wisconsin,2021,Local Street - Township,Rural,Major Collector,Town or Township Highway Agency,Not an Intersection
55,Wisconsin,2021,County Road,Rural,Major Collector,County Highway Agency,Not an Intersection
55,Wisconsin,2021,U.S. Highway,Rural,Principal Arterial - Other Freeways and Expressways,State Highway Agency,Not an Intersection
55,Wisconsin,2021,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,Four-Way Intersection
55,Wisconsin,2021,U.S. Highway,Urban,Principal Arterial - Other,State Highway Agency,Four-Way Intersection
55,Wisconsin,2021,State Highway,Rural,Principal Arterial - Other,State Highway Agency,Not an Intersection
55,Wisconsin,2021,U.S. Highway,Rural,Principal Arterial - Other,State Highway Agency,Not an Intersection
55,Wisconsin,2021,State Highway,Urban,Principal Arterial - Other,State Highway Agency,Four-Way Intersection
55,Wisconsin,2021,Local Street - Municipality,Urban,Minor Arterial,City or Municipal Highway Agency,Not an Intersection
55,Wisconsin,2021,Local Street - Municipality,Urban,Local,City or Municipal Highway Agency,Not an Intersection
55,Wisconsin,2021,U.S. Highway,Rural,Major Collector,State Highway Agency,Not an Intersection
55,Wisconsin,2021,Interstate,Urban,Interstate,State Highway Agency,Not an Intersection
55,Wisconsin,2021,County Road,Rural,Local,County Highway Agency,Not an Intersection
55,Wisconsin,2021,County Road,Rural,Major Collector,County Highway Agency,Not an Intersection
55,Wisconsin,2021,U.S. Highway,Rural,Principal Arterial - Other,State Highway Agency,Four-Way Intersection
55,Wisconsin,2021,County Road,Rural,Major Collector,County Highway Agency,Not an Intersection
55,Wisconsin,2021,Interstate,Urban,Interstate,State Highway Agency,Not an Intersection
55,Wisconsin,2021,Local Street - Township,Rural,Local,Town or Township Highway Agency,T-Intersection
55,Wisconsin,2021,Interstate,Urban,Interstate,State Highway Agency,Not an Intersection
55,Wisconsin,2021,Local Street - Municipality,Urban,Minor Collector,City or Municipal Highway Agency,Not an Intersection
55,Wisconsin,2021,Local Street - Municipality,Urban,Minor Arterial,City or Municipal Highway Agency,Not an Intersection
55,Wisconsin,2021,Interstate,Rural,Interstate,State Highway Agency,Not an Intersection
55,Wisconsin,2021,U.S. Highway,Rural,Principal Arterial - Other,State Highway Agency,Not an Intersection
55,Wisconsin,2021,County Road,Urban,Minor Collector,County Highway Agency,Four-Way Intersection
